38,52
37,53
41,51
39,52
40,51
39,52
39,52
40,53
41,52
38,51
42,56
42,60
44,63
41,61
39,66
42,66
40,68
39,66
40,65
39,66
39,67
38,66
39,67
38,69
48,61
40,69
37,69
37,69
37,70
38,71
41,75
40,76
41,75
41,74
41,75
41,75
42,76
41,75
40,71
39,73
39,70
42,70
38,72
38,68
39,66
38,63
40,65
46,60
43,62
49,63
46,62
48,62
48,64
50,62
50,62
49,63
50,64
51,65
51,65
50,64
50,63
47,65
43,63
41,62
40,63
39,64
44,61
49,61
51,62
51,64
52,63
54,69
53,70
53,68
50,71
54,69
53,68
54,69
54,69
53,70
53,70
55,71
52,70
54,70
53,70
54,70
52,70
52,70
54,70
54,72
54,70
53,71
53,71
53,71
54,72
51,71
53,71
52,72
53,71
52,72
53,71
53,72
53,71
53,72
55,72
52,72
53,72
50,73
51,72
54,73
54,74
52,72
53,72
54,73
54,73
54,73
52,73
55,73
53,73
53,73
53,73
52,74
53,73
56,75
54,74
54,75
52,74
54,74
52,75
54,75
53,75
54,74
55,73
52,73
60,61
50,67
51,68
49,65
50,66
52,62
50,61
49,60
46,62
50,58
46,59
52,51
51,50
53,53
53,53
51,50
53,53
