49,61
43,70
47,68
47,68
47,68
50,66
49,68
50,68
51,70
60,63
50,69
51,69
51,69
51,69
50,69
51,69
50,69
50,69
50,69
50,69
50,69
50,69
51,69
50,69
51,70
52,69
52,69
52,69
52,69
51,68
53,68
53,68
53,70
53,68
51,68
50,68
53,67
53,67
52,67
51,68
41,75
40,75
41,74
51,68
54,65
54,65
54,65
55,64
53,66
38,77
56,62
50,67
50,67
48,68
49,68
47,68
49,66
50,66
52,64
52,65
53,65
53,65
51,65
50,66
50,66
50,66
50,66
51,65
52,65
52,65
52,64
50,66
50,67
50,64
51,65
50,64
51,64
51,65
50,64
50,64
49,65
50,66
50,66
49,65
49,65
53,61
48,65
48,65
48,65
48,64
48,64
50,63
50,63
50,62
50,63
51,62
50,62
50,62
51,62
50,62
51,62
50,62
50,62
50,61
49,61
50,62
48,62
47,63
49,61
50,61
50,61
49,61
49,61
49,60
50,61
50,59
50,61
50,61
50,59
51,59
50,59
50,58
50,59
51,59
45,63
49,60
50,59
50,58
50,58
50,58
49,58
52,55
50,58
51,56
51,56
51,54
51,54
51,54
52,54
52,55
52,55
51,54
50,55
50,54
51,54
50,54
52,54
51,53
52,54
51,53
51,54
50,54
51,54
50,54
51,53
51,53
51,53
51,53
51,53
50,54
50,53
50,54
49,54
44,59
49,49
49,51
50,53
50,53
50,53
50,51
50,53
50,51
50,53
50,53
50,53
48,55
48,55
50,54
50,53
51,53
50,53
49,54
49,54
46,57
45,58
50,53
50,55
50,54
51,54
50,55
50,55
50,55
51,56
50,55
51,56
50,57
51,56
50,57
44,60
48,58
50,58
52,56
52,56
51,56
52,56
52,56
50,57
50,57
52,58
52,58
50,59
50,59
50,61
50,59
50,61
50,61
50,61
50,59
50,59
49,60
50,59
49,60
48,61
50,59
51,60
50,61
50,61
50,59
50,59
49,60
50,59
50,59
45,63
50,59
49,61
47,63
50,61
40,68
40,68
47,64
45,66
44,65
42,66
41,67
45,66
45,66
45,64
47,64
46,65
45,66
44,65
44,65
44,66
44,66
45,66
46,64
48,64
48,64
46,64
45,64
42,66
43,67
44,65
45,66
46,66
45,66
44,66
43,67
39,69
42,69
41,69
43,68
40,70
39,70
40,70
38,70
35,71
36,72
45,68
40,71
42,69
38,72
45,68
44,69
44,68
44,68
44,68
43,67
45,67
45,66
45,67
43,68
44,68
45,64
47,65
45,66
39,69
40,69
44,66
47,65
45,66
40,69
44,68
45,66
44,66
43,67
45,67
45,66
45,66
45,64
43,67
40,69
50,61
41,66
47,63
48,62
46,62
47,62
49,60
48,61
50,59
49,60
49,60
48,61
48,61
48,61
48,61
47,62
48,61
49,60
49,60
49,60
49,60
49,60
49,60
50,59
50,59
50,59
50,59
50,59
50,59
50,61
50,59
50,59
50,61
49,60
50,59
50,59
48,60
44,63
48,61
48,61
49,60
49,60
47,60
47,60
38,66
39,66
48,60
47,59
49,58
49,59
48,58
48,58
48,58
46,60
49,56
39,62
46,57
46,57
46,57
45,58
45,57
47,54
44,55
44,55
45,56
44,55
45,56
45,54
45,54
44,54
45,54
44,55
43,55
44,54
44,54
43,55
44,54
44,54
43,53
43,53
44,54
42,53
42,54
42,53
44,53
41,54
43,52
42,53
42,52
42,53
43,52
42,52
42,52
43,52
42,52
42,52
42,52
42,50
41,51
42,50
42,52
42,50
41,51
42,50
41,51
41,51
42,50
42,50
42,50
41,51
42,52
42,50
42,50
42,50
42,50
42,50
39,54
