62,63
66,61
62,63
64,64
62,63
63,64
62,65
62,65
63,64
63,65
63,67
61,67
67,63
64,64
65,66
63,65
63,65
65,63
60,67
59,69
60,68
57,69
64,63
60,67
60,67
60,65
59,66
60,67
57,69
56,70
52,72
51,72
51,72
50,73
52,72
52,72
59,66
59,66
59,66
59,65
54,69
53,70
52,69
53,70
54,69
53,70
52,69
53,68
53,68
53,68
54,69
52,68
53,68
53,68
53,68
51,69
51,69
51,69
51,69
52,69
52,69
50,68
51,69
51,69
51,69
50,68
50,68
50,69
49,68
49,68
50,67
50,67
50,68
50,68
50,68
49,68
50,68
49,68
49,68
49,68
50,68
49,68
49,68
49,68
48,68
48,67
48,68
48,67
48,68
47,68
48,68
46,69
47,68
48,68
46,69
47,69
47,68
47,68
47,68
46,69
46,69
45,68
46,69
45,69
44,69
46,69
46,69
47,69
45,68
45,68
46,69
46,69
45,68
47,69
45,68
44,69
44,69
45,69
44,69
44,69
45,69
44,69
44,69
44,69
44,69
44,69
44,69
44,69
44,69
44,69
44,69
44,69
45,69
46,69
45,69
46,69
44,70
45,68
46,67
43,69
46,67
46,67
47,67
46,67
44,69
45,68
45,68
46,66
47,65
46,67
47,67
45,68
47,65
48,65
48,65
49,64
39,69
50,62
49,63
47,63
44,65
48,65
49,63
49,64
46,65
46,65
45,64
49,63
48,62
48,62
50,62
49,61
50,61
48,62
48,64
44,65
48,62
50,61
50,61
50,61
50,61
50,61
52,60
50,61
50,59
50,61
50,59
50,59
51,60
49,60
51,60
48,62
52,58
50,59
50,58
50,58
50,58
49,59
50,59
50,59
50,58
51,57
51,59
50,58
51,57
53,57
51,57
50,58
50,58
53,57
52,58
51,57
51,57
51,56
51,56
52,56
52,56
52,55
53,55
52,56
52,55
53,55
53,54
53,55
52,55
53,55
53,54
53,54
52,55
53,54
54,53
53,53
54,53
52,54
53,54
53,53
54,53
54,53
55,52
55,52
55,52
53,53
54,52
55,50
54,52
55,52
54,52
54,52
54,52
54,52
55,50
55,50
55,49
55,50
56,49
55,50
57,48
55,49
56,49
57,48
57,48
57,48
57,48
56,48
57,47
58,47
56,48
57,47
58,47
57,47
58,47
56,48
56,48
56,48
57,47
57,47
57,47
56,48
57,47
57,47
57,47
58,47
58,47
57,47
57,47
58,47
58,47
58,47
58,47
56,48
57,47
58,47
58,49
57,47
57,47
56,48
57,47
58,47
58,47
56,48
56,48
58,47
56,48
56,48
56,48
56,46
56,48
56,46
56,48
56,46
56,48
56,46
56,46
56,46
55,48
56,46
56,46
56,48
56,48
54,49
54,47
54,49
54,47
54,47
54,47
54,49
55,48
54,47
54,47
55,48
54,49
54,47
54,47
53,47
53,47
53,47
53,48
52,48
53,47
53,47
52,48
53,47
52,46
52,48
52,48
52,48
52,48
52,48
52,48
52,48
51,47
52,46
52,46
52,46
50,47
50,47
50,47
50,47
50,47
50,46
50,46
49,47
49,47
49,47
50,47
49,47
49,47
48,48
47,47
48,46
49,47
49,47
48,48
47,47
47,47
47,47
47,47
47,47
47,49
48,48
47,47
47,47
47,47
47,47
46,48
46,48
46,48
47,47
47,47
45,48
46,48
45,49
45,48
45,48
45,48
45,48
44,47
43,48
45,48
44,47
43,47
43,48
43,47
43,47
43,47
41,47
41,47
43,48
42,48
41,47
42,48
41,47
41,47
42,48
40,48
42,48
42,48
41,47
40,47
41,46
41,47
41,46
36,52
