41,68
42,69
44,71
43,70
44,70
49,70
50,71
51,69
51,70
54,65
50,66
56,62
56,59
54,54
57,58
55,56
53,59
54,56
55,56
55,55
53,55
53,57
53,55
53,55
53,55
52,55
54,54
53,54
54,54
53,55
52,55
53,54
53,54
52,54
53,54
52,54
53,54
52,54
52,54
52,54
51,54
52,54
52,54
52,54
52,54
50,53
52,54
51,53
50,53
50,54
50,54
50,54
50,53
50,53
50,53
50,53
49,52
50,54
49,54
49,52
50,53
50,53
49,54
50,53
49,54
48,53
49,54
45,52
36,44
34,43
40,52
39,52
41,51
40,49
39,50
39,50
39,53
39,52
40,52
41,54
40,54
37,55
