42,64
46,61
46,65
42,68
42,68
41,68
43,67
40,68
40,68
36,71
39,68
41,68
41,68
42,68
42,68
40,69
41,68
39,69
40,68
42,68
40,68
43,68
42,69
43,68
43,68
43,68
43,68
43,67
44,68
43,68
42,68
42,69
44,68
43,68
43,68
44,68
44,69
45,68
44,68
44,69
44,69
44,68
43,68
43,68
44,69
45,69
45,69
45,69
45,69
45,69
44,70
45,69
43,70
44,70
45,70
43,69
36,75
43,73
42,72
43,73
43,73
42,72
43,73
42,72
43,73
43,73
43,72
44,71
44,72
46,71
45,70
47,72
47,72
46,71
48,71
48,71
47,70
49,70
49,70
49,70
49,70
49,70
48,71
50,71
47,70
49,70
49,70
49,71
49,70
49,70
50,69
50,71
48,71
47,73
45,73
46,72
46,72
46,73
47,73
49,71
50,71
50,71
50,72
51,71
50,71
50,72
52,70
53,68
55,68
51,70
53,70
51,71
53,70
53,68
54,68
50,72
57,67
58,66
58,66
57,67
51,71
52,69
52,70
41,77
55,68
54,69
52,70
53,70
55,68
55,69
55,68
55,68
57,68
58,67
59,65
59,65
59,65
62,61
57,65
55,67
56,66
57,67
55,66
60,61
53,67
56,65
58,63
58,63
56,63
57,63
58,62
52,67
55,64
57,63
57,64
58,63
58,62
56,63
57,64
58,63
58,62
56,62
58,60
56,61
57,61
56,62
57,61
57,60
57,61
56,61
54,61
56,61
57,60
56,58
54,60
53,59
53,59
53,59
53,61
53,59
53,59
53,59
52,60
52,60
53,61
51,60
52,60
51,61
53,59
52,60
52,60
52,59
51,60
50,61
52,59
51,60
51,60
53,59
52,60
51,60
50,59
50,59
50,59
51,60
51,60
51,60
50,59
50,59
51,60
51,60
51,60
50,59
50,59
51,60
50,59
50,59
50,59
49,59
50,58
51,60
50,59
49,59
49,59
49,60
49,59
49,59
48,60
49,59
50,59
48,60
49,59
48,60
48,60
48,58
48,60
48,60
46,60
46,60
48,60
47,59
48,60
47,58
46,59
47,59
46,60
46,59
46,59
47,59
46,59
46,59
46,59
46,57
46,59
46,59
46,57
46,59
45,58
45,58
45,57
45,58
45,57
44,58
45,58
44,58
44,58
44,58
43,57
45,58
43,57
44,58
43,57
44,58
43,57
44,58
43,57
44,58
43,56
43,58
43,57
43,57
43,57
43,57
43,57
43,56
43,56
43,56
43,57
43,56
43,56
43,56
43,56
43,56
42,56
44,55
43,56
43,55
43,55
42,56
42,56
43,55
43,55
42,56
41,55
41,55
43,55
43,55
42,56
42,54
43,53
42,54
43,53
42,54
42,54
43,53
43,53
42,54
42,53
42,53
42,53
42,53
42,52
42,52
43,52
42,53
43,52
42,52
42,52
42,52
42,52
43,52
42,52
42,52
42,50
43,51
42,50
43,51
42,50
42,52
42,50
42,52
42,50
42,49
42,50
42,50
43,50
43,48
42,49
42,49
43,48
43,48
43,48
43,48
43,50
42,49
42,49
43,48
43,48
43,47
43,48
43,48
43,47
43,47
43,48
43,47
43,48
43,47
43,47
45,46
43,47
43,47
43,47
44,47
45,46
43,47
44,46
44,46
44,46
44,46
45,45
44,46
45,45
45,46
45,45
45,45
45,45
44,46
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,45
45,46
45,46
45,45
45,45
45,45
46,45
45,45
46,44
46,44
48,43
48,43
47,44
46,44
47,43
47,43
48,43
47,43
48,43
47,43
48,42
48,43
48,43
48,43
48,43
48,43
48,43
48,43
48,43
48,43
50,43
50,43
49,44
50,43
50,43
50,43
50,44
50,44
51,43
51,43
50,44
50,44
51,44
50,44
52,45
51,44
52,45
53,44
52,43
53,44
53,44
53,44
53,44
53,44
53,44
54,44
53,44
54,44
54,44
53,44
54,44
53,44
54,44
54,44
55,44
55,44
55,44
55,44
55,44
55,44
55,44
56,45
56,45
56,45
56,45
56,46
56,45
56,45
57,47
57,47
55,48
56,48
57,48
57,48
57,48
57,48
58,47
57,48
58,49
58,49
57,48
57,50
57,50
57,50
57,50
57,50
57,50
57,50
57,50
58,50
57,51
57,51
58,50
58,50
58,52
57,51
57,53
57,51
57,51
57,51
57,51
57,51
57,51
57,53
57,53
57,53
58,52
58,52
