50,53
55,62
53,67
53,66
58,64
56,66
58,63
53,70
52,69
52,69
55,67
55,67
54,68
55,69
57,68
55,67
57,65
57,65
58,64
58,64
51,70
51,70
54,68
55,68
55,67
55,67
55,67
55,67
56,66
56,66
55,67
55,67
55,67
54,66
55,67
55,67
54,66
55,67
54,66
54,66
55,67
53,67
51,69
51,70
51,69
53,67
53,68
52,68
51,69
52,68
53,67
51,68
52,67
52,67
51,69
50,68
51,69
50,68
50,68
50,68
50,68
50,68
49,68
49,68
50,68
49,69
49,68
50,68
49,68
48,67
48,68
48,68
50,67
50,67
50,68
50,67
48,67
49,68
49,68
47,68
49,68
48,67
46,69
46,69
47,68
46,67
47,67
47,67
48,66
50,66
47,67
49,66
48,66
47,67
45,68
47,68
44,68
45,67
50,63
44,68
44,68
44,68
44,68
46,66
47,65
47,64
46,65
46,65
46,66
44,65
45,66
47,64
47,64
46,64
45,66
45,66
45,64
47,64
46,64
47,65
42,66
43,67
44,65
46,62
45,62
45,63
45,62
45,61
42,57
41,56
43,57
44,56
42,57
41,56
43,56
43,56
37,60
42,56
42,56
42,56
42,56
42,56
42,54
43,53
43,53
43,53
43,53
43,55
43,52
41,54
44,53
44,53
43,52
43,53
44,53
44,53
44,53
44,51
42,53
44,51
44,51
44,51
43,52
44,51
44,51
43,51
44,51
44,50
43,51
44,50
44,51
44,51
44,50
45,49
44,50
44,50
45,49
45,50
44,51
45,49
45,49
45,49
45,49
45,49
45,49
45,49
45,50
45,49
47,49
47,49
46,50
46,48
47,47
47,49
47,49
47,49
48,48
49,48
50,47
49,47
49,47
49,47
50,48
50,47
50,47
50,47
52,46
50,47
50,47
51,46
52,46
51,46
52,46
51,47
52,48
52,48
52,48
52,48
53,47
53,47
54,47
54,46
54,47
54,49
54,47
54,49
54,47
54,47
55,48
55,48
55,48
55,48
56,48
56,46
55,48
55,48
55,48
54,46
56,48
56,46
56,46
56,46
56,46
54,47
56,46
55,46
55,48
56,46
56,48
55,48
55,48
55,48
55,48
56,48
56,48
56,48
56,48
54,47
56,49
56,51
57,50
56,49
56,51
55,50
55,52
55,52
55,53
55,52
52,54
54,53
55,52
55,52
56,52
56,52
55,52
56,52
57,51
56,52
55,52
56,52
56,52
56,52
56,52
55,53
56,54
57,53
56,54
57,53
57,53
55,53
56,54
56,54
56,55
56,54
56,54
56,55
55,55
55,55
56,55
56,55
56,57
56,55
54,57
55,56
56,57
55,56
56,57
55,56
55,58
55,58
55,59
53,59
56,58
56,58
55,58
52,62
47,64
55,59
56,58
55,58
48,65
48,66
57,58
56,59
53,61
57,58
58,59
58,59
57,60
56,59
56,59
57,60
57,60
57,60
57,61
58,60
57,60
60,63
55,67
56,66
56,67
56,66
56,67
57,67
57,67
56,66
58,67
62,62
