42,73
43,74
42,72
40,71
42,72
42,72
43,69
42,66
50,71
49,68
52,69
56,70
56,71
56,71
57,72
58,71
58,71
58,71
58,71
59,71
59,70
60,71
60,72
58,71
58,70
58,70
58,70
58,70
58,71
59,70
59,69
58,71
58,71
59,70
59,70
59,70
58,71
60,71
60,71
59,70
60,71
58,71
59,70
59,70
59,70
59,70
59,70
59,70
58,70
59,70
60,69
60,68
59,69
61,68
59,67
58,68
59,69
57,69
58,68
58,67
57,68
58,68
57,67
60,67
58,66
59,66
57,65
58,64
57,65
58,64
59,65
58,64
58,64
58,64
57,64
58,64
57,64
58,63
57,63
58,62
57,61
56,62
59,62
58,62
60,63
60,61
59,59
58,60
58,60
58,60
56,59
55,60
56,59
57,57
57,58
57,57
57,57
57,57
56,58
57,57
57,57
56,58
59,55
59,55
59,55
59,55
58,55
59,55
53,58
58,53
58,55
58,55
57,54
58,53
57,51
55,49
53,51
56,54
55,53
55,52
57,53
42,50
37,50
35,52
36,51
39,54
38,53
38,55
32,53
32,55
33,56
33,56
33,57
33,56
33,57
32,56
33,57
32,56
33,57
33,57
34,54
36,54
46,59
51,64
50,63
50,62
50,62
50,62
51,62
51,62
50,62
50,62
50,62
50,62
50,61
50,62
50,62
50,61
50,62
50,62
50,62
52,63
51,62
50,62
50,62
50,62
51,61
49,60
50,61
51,62
51,61
50,59
51,59
50,59
52,59
47,55
50,58
50,58
44,50
51,57
50,55
50,57
